X,Y,Z                    Magnitude
-0.003332635259,-8.47E-22,0.1745481250681923       0.12987452875784364
-0.003340631587,-8.47E-22,0.17454647357237374      0.12937099310210218
-0.006667441182,0,0.1809008794741252       0.22931748804017313
-0.006667440818,0,0.18090985517928032      0.22940109477775408
-0.006672649125,0,0.18090888446817677      0.2294505747672747
-0.01000119461,0,0.18726725298275013      0.31009760693675065
-0.01000119411,0,0.18727258964545115      0.31037186077772816
-0.01000426128,0,0.1872720688188936       0.31017208857798734
-0.01333420355,0,0.19363362649137508      0.3974974345685378
-0.01333420323,0,0.19363603440944682      0.3977096495309402
-0.01333557619,-2.12E-22,0.19363582030616389      0.3975331899198201
-0.003332809497,-8.47E-22,0.1809008794741252       0.42256784126265406
-0.003332809777,0,0.18091109380114428      0.4233687690253686
-0.003338807024,0,0.18090985517928032      0.4223308411804519
-0.006667183011,0,0.18726725298275013      0.7009142714258224
-0.006667182768,0,0.18727323678618688      0.7007614195779239
-0.006670654972,-4.24E-22,0.18727258964545115      0.7012696802930206
-0.01000059731,2.12E-22,0.19363362649137508      0.9667566193235511
-0.01000059706,0,0.1936362948227256       0.9668265264073239
-0.01000213064,2.12E-22,0.19363603440944685      0.96689587365652
-0.003332984109,0,0.1872672529827501       0.9291573795689811
-0.003332984296,-4.24E-22,0.18727406253409615      0.9299334224536204
-0.00333698246,0,0.18727323678618685      0.9283780905956176
-0.006666924839,0,0.19363362649137508      1.2831777587344293
-0.006666924717,2.12E-22,0.19363661839309346      1.283306097568603
-0.006668660819,0,0.1936362948227256       1.2835315999466816
-0.003333158721,0,0.1936336264913751       1.6548408296353292
-0.003333158815,0,0.19363703126704812      1.6553556626973978
-0.003335157897,0,0.1936366183930935       1.6542383032788035
-0.003340635018,-8.47E-22,0.17453450596550024      0.12918463334407823
-0.006672651633,8.47E-22,0.1809008794741252       0.22944506317813526
-0.01000426289,0,0.18726725298275013      0.31021940904632694
-0.01333557696,-2.12E-22,0.19363362649137508      0.3975677957929226
-0.003338809597,0,0.1809008794741252       0.4222471063727738
-0.006670656644,-4.24E-22,0.18726725298275015      0.7009952889418795
-0.01000213145,2.12E-22,0.19363362649137508      0.9666835772082775
-0.003336984176,-4.24E-22,0.18726725298275013      0.9285308417603151
-0.006668661655,0,0.19363362649137508      1.2834616371809588
-0.003335158755,-2.12E-22,0.1936336264913751       1.654109882444743
-8.04E-06,0,0.1681851563352404       0.04481732482813029
-8.05E-06,0,0.16816813245687529      0.045123094132183246
-6.43E-06,-8.47E-22,0.1745481250681923       0.4477187843599421
-6.44E-06,0,0.17453450596550021      0.44710356066775236
-4.82E-06,-8.47E-22,0.18091109380114423      1.0939775656539041
-4.83E-06,-8.47E-22,0.18090087947412517      1.0931686340328572
-3.22E-06,0,0.18727406253409615      1.984786519562824
-3.22E-06,0,0.1872672529827501       1.9840085438824624
-1.61E-06,0,0.19363703126704815      3.1206188033569857
-1.61E-06,2.12E-22,0.1936336264913751       3.1201038007553907
-0.01666666667,-5.80E-19,0.20000000000000007      0.5182034932865367
-0.01333333333,-1.16E-18,0.20000000000000004      1.1951389318549732
-0.01,-1.73E-18,0.2                      1.7000957386593767
-0.006666666667,-2.31E-18,0.20000000000000007      2.001386992343015
-0.003333333333,-2.89E-18,0.20000000000000007      2.6138266703203694
-3.47E-18,-3.47E-18,0.2                      4.501679834754555
0.003319755388,-8.47E-22,0.17452087228005064      0.1523741828102246
0.003327762784,0,0.17453450596550024      0.1520540587441813
0.006657782831,0,0.18089189532756403      0.24189424891724323
0.006662997455,0,0.1809008794741252       0.24212653952335797
0.009994756297,-4.24E-22,0.18726191184583443      0.278374871495687
0.009997826773,0,0.18726725298275013      0.27853134711699956
0.01333098461,-2.12E-22,0.19363121675231265      0.30049095622942973
0.0133323589,0,0.19363362649137508      0.30055742695117477
0.01666666667,-5.80E-19,0.20000000000000007      0.367409150306812
0.003327765402,0,0.17454647356856073      0.15222913762564555
0.003323149874,0,0.180890654210038        0.43193417260498423
0.003319762653,-8.47E-22,0.17453450596550027      0.15207691461867381
0.003329155421,0,0.1809008794741252       0.432103225157592
0.006662998993,8.47E-22,0.1809088844636275       0.2421519367145395
0.00666074411,0,0.18726126355170936      0.7024070323300915
0.006657787008,0,0.1809008794741252       0.24202567951019838
0.006664220526,0,0.18726725298275013      0.702538326434933
0.009997827595,0,0.18727206881518899      0.27843232154627373
0.009997378149,0,0.1936309559229172       0.9230373223688353
0.009994758496,0,0.18726725298275013      0.2783918228180539
0.009998913386,2.12E-22,0.19363362649137508      0.9230840938727001
0.01333333333,-1.16E-18,0.20000000000000004      1.0840173971561355
0.0133309855,-2.12E-22,0.19363362649137508      0.3004414278562075
0.01333235924,-2.12E-22,0.1936358203041138       0.3004553752349656
0.003329157385,0,0.1809098551764206       0.4321889724592052
0.00332654436,-4.24E-22,0.1872604361400253       0.9300392337394362
0.003323155323,-8.47E-22,0.1809008794741252       0.43240806292052386
0.003330548059,-4.24E-22,0.1872672529827501       0.9299580695402219
0.006664221551,-4.24E-22,0.1872725896424183       0.7028181461549436
0.006663705388,0,0.1936306317758547       1.2774633575051986
0.006660746894,0,0.18726725298275013      0.7024643437531083
0.006665443596,2.12E-22,0.19363362649137505      1.2776697242034563
0.01,-1.73E-18,0.2                      1.652759750150044
0.009997379248,0,0.19363362649137508      0.9231773296935025
0.009998913797,0,0.1936360344075945       0.9232953707709679
0.003330549368,0,0.18727323678428037      0.9298055414474868
0.003329938847,0,0.1936302180700127       1.6530840504695112
0.003326547993,0,0.1872672529827501       0.930583670615071
0.003331940696,0,0.19363362649137514      1.6527419382053423
0.006666666667,-2.31E-18,0.20000000000000007      1.992990129018716
0.00666370678,0,0.19363362649137508      1.2773871344946968
0.006665444109,0,0.19363629482120917      1.277739281644419
0.003333333333,-2.89E-18,0.20000000000000007      2.612520688364701
0.003329940663,0,0.1936336264913751       1.653473816163453
0.00333194135,0,0.19363661839214025      1.652869308080995
-0.01333333333,0,0.09999999999999999      0.5821289152558488
-0.01896785312,0.005634519791,0.09999999999999999      0.694377885090558
-0.01138071187,0.005634519791,0.09999999999999999      0.21164102658480707
-0.006666666667,0,0.09999999999999999      0.27743167798899154
-0.003793570625,0.005634519791,0.09999999999999998      0.26426273772746883
0,0,0.09999999999999999      0.24566893844936422
0.003793570625,0.005634519791,0.09999999999999998      0.20232508589822717
0.006666666667,0,0.09999999999999998      0.27739595454363436
0.01138071187,0.005634519791,0.09999999999999999      0.5513304779311423
0.01333333333,0,0.1                      0.5822946887743542
0.01896785312,0.005634519791,0.10000000000000002      1.437650350800433
-0.01701523167,0.010348565,0.09999999999999996      0.8406481789689644
-0.008507615833,0.010348565,0.09999999999999999      0.1657129129117699
-8.67E-19,0.010348565,0.09999999999999999      0.1727372584755797
0.008507615833,0.010348565,0.09999999999999999      0.34181681949795445
0.01701523167,0.010348565,0.09999999999999999      1.093479409412466
-0.01414213562,0.01414213562,0.09999999999999998      1.081721958556366
-0.004714045208,0.01414213562,0.09999999999999999      0.2833001960753612
0.004714045208,0.01414213562,0.1                      0.28658383522240205
0.01414213562,0.01414213562,0.09999999999999998      0.8016871646637833
-0.010348565,0.01701523167,0.09999999999999998      1.396026466620259
-8.67E-19,0.01701523167,0.1                      0.5414732425157931
0.010348565,0.01701523167,0.1                      0.9047164238994749
-0.005634519791,0.01896785312,0.1                      1.754882372444377
0.005634519791,0.01896785312,0.10000000000000002      1.3762668787715466
-0.02,0,0.09999999999999999      1.2065527129646643
0.02,0,0.09999999999999999      1.2069101493089565
0,0.02,0.09999999999999999      2.69694577989248
-0.005634519791,-0.01896785312,0.09999999999999999      1.3766267446928255
-4.34E-19,-0.01701523167,0.09999999999999999      0.541446141260501
0.005634519791,-0.01896785312,0.09999999999999999      1.7545195283481538
-0.010348565,-0.01701523167,0.09999999999999996      0.905150730736673
-0.004714045208,-0.01414213562,0.09999999999999999      0.28663777771040344
0.004714045208,-0.01414213562,0.09999999999999999      0.283269023016446
0.010348565,-0.01701523167,0.09999999999999996      1.3957830277133543
-0.01414213562,-0.01414213562,0.09999999999999998      0.8017427513232184
-0.008507615833,-0.010348565,0.09999999999999998      0.34172410201970516
4.34E-19,-0.010348565,0.09999999999999999      0.17271293089770812
0.008507615833,-0.010348565,0.09999999999999998      0.16570202181457655
0.01414213562,-0.01414213562,0.09999999999999998      1.0814781442610615
-0.01701523167,-0.010348565,0.09999999999999998      1.0931824489331843
-0.01138071187,-0.005634519791,0.09999999999999999      0.5511546019270165
-0.003793570625,-0.005634519791,0.09999999999999998      0.2022967268838127
0.003793570625,-0.005634519791,0.09999999999999999      0.26420948438850733
0.01138071187,-0.005634519791,0.1                      0.21168778646434022
0.01701523167,-0.010348565,0.09999999999999998      0.840465967420462
-0.01896785312,-0.005634519791,0.1                      1.4372188532793575
0.01896785312,-0.005634519791,0.1                      0.6943763983639588
0,-0.02,0.09999999999999999      2.695747965262476
